"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 28, 2015","357.55","367.00","367.00","354.70","4.32M","-1.19%"
"Aug 27, 2015","361.85","362.90","366.40","354.85","11.45M","1.03%"
"Aug 26, 2015","358.15","352.70","362.75","349.70","4.96M","1.29%"
"Aug 25, 2015","353.60","341.10","355.00","340.55","8.09M","5.05%"
"Aug 24, 2015","336.60","340.00","343.90","332.45","9.83M","-3.46%"
"Aug 21, 2015","348.65","347.90","353.05","345.50","3.73M","-0.34%"
"Aug 20, 2015","349.85","356.05","361.30","348.25","4.97M","-1.63%"
"Aug 19, 2015","355.65","363.60","365.40","354.50","4.34M","-2.33%"
"Aug 18, 2015","364.15","380.60","383.60","359.60","7.86M","-4.13%"
"Aug 17, 2015","379.85","379.95","381.80","374.40","2.72M","0.61%"
"Aug 14, 2015","377.55","377.00","381.90","373.50","2.98M","0.13%"
"Aug 13, 2015","377.05","371.90","378.90","365.00","7.99M","1.52%"
"Aug 12, 2015","371.40","394.80","394.80","362.20","14.39M","-5.42%"
"Aug 11, 2015","392.70","409.50","410.00","390.35","8.62M","-3.74%"
"Aug 10, 2015","407.95","417.90","418.05","405.75","5.57M","-1.63%"
"Aug 07, 2015","414.70","430.80","434.10","412.15","7.48M","-3.87%"
"Aug 06, 2015","431.40","437.05","439.90","430.45","4.16M","-1.62%"
"Aug 05, 2015","438.50","445.00","447.10","436.60","3.41M","-1.11%"
"Aug 04, 2015","443.40","435.00","444.50","431.20","4.99M","2.71%"
"Aug 03, 2015","431.70","441.00","442.45","428.60","2.79M","-1.67%"
"Jul 31, 2015","439.05","425.50","442.80","424.20","5.56M","4.45%"
"Jul 30, 2015","420.35","421.65","424.00","417.20","7.04M","0.05%"
"Jul 29, 2015","420.15","421.30","424.00","418.20","5.35M","-0.17%"
"Jul 28, 2015","420.85","424.95","427.45","417.50","4.22M","-0.65%"
"Jul 27, 2015","423.60","426.45","426.65","419.75","6.24M","-0.58%"
"Jul 24, 2015","426.05","430.50","434.80","425.00","4.24M","-1.26%"
"Jul 23, 2015","431.50","434.60","437.00","430.20","3.97M","-0.20%"
"Jul 22, 2015","432.35","426.25","433.65","426.25","3.03M","0.86%"
"Jul 21, 2015","428.65","428.75","432.50","424.25","3.57M","0.75%"
"Jul 20, 2015","425.45","432.00","432.00","423.90","3.35M","-1.09%"
"Jul 17, 2015","430.15","438.40","438.45","429.00","1.94M","-1.86%"
"Jul 16, 2015","438.30","438.40","441.20","437.00","2.69M","0.38%"
"Jul 15, 2015","436.65","439.00","440.80","435.60","3.89M","0.58%"
"Jul 14, 2015","434.15","421.40","435.45","420.10","6.06M","3.38%"
"Jul 13, 2015","419.95","421.95","422.00","416.10","2.02M","0.00%"
"Jul 10, 2015","419.95","421.00","425.00","418.70","3.75M","0.67%"
"Jul 09, 2015","417.15","420.00","422.70","416.45","2.93M","0.00%"
"Jul 08, 2015","417.15","427.25","427.80","414.50","5.12M","-2.74%"
"Jul 07, 2015","428.90","420.75","430.70","419.20","5.53M","2.18%"
"Jul 06, 2015","419.75","415.00","422.60","413.70","4.93M","0.54%"
"Jul 03, 2015","417.50","424.05","424.50","415.00","2.47M","-1.54%"
"Jul 02, 2015","424.05","426.45","427.45","419.50","4.02M","-0.34%"
"Jul 01, 2015","425.50","422.55","429.30","422.00","7.25M","1.01%"
"Jun 30, 2015","421.25","409.80","422.60","409.45","9.24M","3.32%"
"Jun 29, 2015","407.70","408.75","414.25","399.40","2.02M","-0.90%"
"Jun 26, 2015","411.40","411.40","416.00","408.00","2.52M","0.01%"
"Jun 25, 2015","411.35","410.90","414.10","409.05","6.15M","-0.23%"
"Jun 24, 2015","412.30","418.90","421.50","408.75","5.52M","-0.75%"
"Jun 23, 2015","415.40","400.40","419.75","399.70","6.29M","3.93%"
"Jun 22, 2015","399.70","395.55","403.80","395.55","3.77M","1.54%"
"Jun 19, 2015","393.65","397.00","399.30","391.60","2.79M","-0.23%"
"Jun 18, 2015","394.55","402.30","402.30","392.60","2.86M","-0.89%"
"Jun 17, 2015","398.10","399.00","402.70","396.75","4.69M","0.19%"
"Jun 16, 2015","397.35","395.00","398.50","393.40","5.72M","0.77%"
"Jun 15, 2015","394.30","397.85","399.00","391.95","4.39M","-0.45%"
"Jun 12, 2015","396.10","400.10","401.00","393.60","3.61M","-1.00%"
"Jun 11, 2015","400.10","406.30","409.00","399.00","3.08M","-1.19%"
"Jun 10, 2015","404.90","401.70","406.80","401.25","4.45M","0.90%"
"Jun 09, 2015","401.30","398.95","404.00","395.15","3.66M","0.09%"
"Jun 08, 2015","400.95","406.35","413.95","399.40","6.61M","-1.09%"
"Jun 05, 2015","405.35","392.05","409.75","392.05","9.22M","4.32%"
"Jun 04, 2015","388.55","387.00","390.90","383.25","2.84M","0.34%"
"Jun 03, 2015","387.25","382.00","392.70","381.40","4.21M","0.98%"
"Jun 02, 2015","383.50","392.00","393.45","382.50","2.19M","-2.12%"
"Jun 01, 2015","391.80","392.00","396.45","390.00","2.86M","0.19%"
"May 29, 2015","391.05","381.95","393.75","380.95","6.00M","2.01%"
"May 28, 2015","383.35","382.95","388.00","377.40","3.35M","0.08%"
"May 27, 2015","383.05","373.90","384.00","372.00","2.48M","2.15%"
"May 26, 2015","375.00","369.00","376.40","367.85","1.83M","1.38%"
"May 25, 2015","369.90","374.00","376.60","366.60","1.56M","-1.29%"
"May 22, 2015","374.75","376.45","376.55","369.20","1.72M","0.28%"
"May 21, 2015","373.70","363.50","374.90","363.50","3.49M","3.42%"
"May 20, 2015","361.35","364.10","365.20","359.40","3.62M","-0.63%"
"May 19, 2015","363.65","366.00","366.40","362.80","3.37M","-0.67%"
"May 18, 2015","366.10","367.85","368.85","364.20","1.90M","-0.22%"
"May 15, 2015","366.90","370.95","371.30","364.60","2.37M","-0.89%"
"May 14, 2015","370.20","368.95","371.50","363.60","2.52M","0.34%"
"May 13, 2015","368.95","370.20","372.65","365.00","2.23M","-0.07%"
"May 12, 2015","369.20","373.95","376.60","367.00","4.88M","-0.74%"
"May 11, 2015","371.95","365.00","374.90","365.00","3.00M","2.27%"
"May 08, 2015","363.70","362.30","365.95","358.40","2.29M","0.80%"
"May 07, 2015","360.80","353.80","362.10","352.50","2.92M","2.18%"
"May 06, 2015","353.10","362.15","364.00","352.15","3.28M","-3.10%"
"May 05, 2015","364.40","368.90","368.90","361.50","2.20M","-1.46%"
"May 04, 2015","369.80","366.00","371.40","363.10","1.97M","1.94%"
"Apr 30, 2015","362.75","368.20","370.40","359.20","4.88M","-2.21%"
"Apr 29, 2015","370.95","371.00","375.05","369.65","2.45M","-0.39%"
"Apr 28, 2015","372.40","377.00","378.00","370.80","3.46M","-1.39%"
"Apr 27, 2015","377.65","377.30","380.00","370.70","2.20M","0.37%"
"Apr 24, 2015","376.25","384.00","384.85","374.15","2.90M","-2.08%"
"Apr 23, 2015","384.25","382.00","385.90","380.90","2.81M","1.33%"
"Apr 22, 2015","379.20","374.25","380.90","373.45","2.17M","1.28%"
"Apr 21, 2015","374.40","372.05","378.70","372.05","1.82M","0.63%"
"Apr 20, 2015","372.05","381.85","382.75","370.55","3.40M","-2.20%"
"Apr 17, 2015","380.40","382.05","385.15","379.05","2.11M","-0.85%"
"Apr 16, 2015","383.65","385.95","386.05","381.60","2.03M","-0.60%"
"Apr 15, 2015","385.95","391.70","391.70","384.00","4.15M","-1.63%"
"Apr 13, 2015","392.35","389.40","395.70","383.80","2.91M","0.86%"
"Apr 10, 2015","389.00","383.95","390.20","383.90","3.58M","0.53%"
"Apr 09, 2015","386.95","383.35","389.40","378.90","3.31M","1.74%"
"Apr 08, 2015","380.35","365.25","382.70","365.10","6.87M","5.77%"
"Apr 07, 2015","359.60","360.75","362.40","356.40","1.86M","-0.32%"
"Apr 06, 2015","360.75","364.05","364.60","358.70","1.25M","-0.62%"
"Apr 01, 2015","363.00","362.90","364.25","358.00","1.43M","0.03%"
"Mar 31, 2015","362.90","360.00","365.95","359.55","3.48M","1.00%"
"Mar 30, 2015","359.30","350.95","359.95","346.65","2.45M","3.25%"
"Mar 27, 2015","348.00","353.15","354.45","346.40","2.34M","-1.22%"
"Mar 26, 2015","352.30","358.85","360.00","350.00","3.83M","-2.63%"
"Mar 25, 2015","361.80","371.40","371.40","360.10","1.85M","-2.23%"
"Mar 24, 2015","370.05","367.55","373.00","366.55","1.96M","0.28%"
"Mar 23, 2015","369.00","368.00","370.35","363.10","2.54M","0.20%"
"Mar 20, 2015","368.25","365.95","371.00","363.60","2.12M","0.79%"
"Mar 19, 2015","365.35","366.50","369.50","363.00","2.41M","0.22%"
"Mar 18, 2015","364.55","362.20","365.75","361.05","1.30M","0.76%"
"Mar 17, 2015","361.80","368.00","368.40","359.65","2.00M","-0.71%"
"Mar 16, 2015","364.40","367.00","367.00","361.05","2.45M","-0.19%"
"Mar 13, 2015","365.10","366.95","369.50","363.50","2.77M","0.11%"
"Mar 12, 2015","364.70","369.85","372.25","363.00","2.98M","-1.25%"
"Mar 11, 2015","369.30","369.00","370.70","366.00","3.14M","-0.38%"
"Mar 10, 2015","370.70","359.00","371.80","358.15","4.53M","3.75%"
"Mar 09, 2015","357.30","361.90","369.15","356.10","4.56M","-1.83%"
"Mar 05, 2015","363.95","372.00","375.20","362.00","4.97M","-2.05%"
"Mar 04, 2015","371.55","382.00","382.00","370.00","4.50M","-2.13%"
"Mar 03, 2015","379.65","373.50","382.00","373.00","5.33M","-3.83%"
"Mar 02, 2015","394.75","394.80","398.20","386.10","8.43M","0.20%"
"Feb 28, 2015","393.95","398.00","398.00","390.45","3.96M","-0.33%"
"Feb 27, 2015","395.25","386.40","398.00","384.95","24.77M","2.84%"
"Feb 26, 2015","384.35","385.55","386.95","378.50","10.64M","-0.58%"
"Feb 25, 2015","386.60","387.80","389.80","383.85","3.30M","0.62%"
"Feb 24, 2015","384.20","387.00","390.25","382.80","4.51M","0.00%"
"Feb 23, 2015","384.20","384.85","386.80","382.20","4.70M","0.38%"
"Feb 20, 2015","382.75","381.60","385.00","377.30","5.97M","-0.31%"
"Feb 19, 2015","383.95","380.45","390.00","375.85","6.01M","0.95%"
"Feb 18, 2015","380.35","377.60","384.70","377.10","5.51M","0.88%"
"Feb 16, 2015","377.05","377.65","383.85","375.10","4.31M","-0.21%"
"Feb 13, 2015","377.85","363.30","379.90","363.00","16.98M","2.47%"
"Feb 12, 2015","368.75","372.35","374.70","365.00","4.76M","-0.90%"
"Feb 11, 2015","372.10","369.00","376.90","369.00","27.18M","1.07%"
"Feb 10, 2015","368.15","358.05","369.00","358.05","5.30M","2.08%"
"Feb 09, 2015","360.65","360.95","362.40","358.00","2.50M","-0.92%"
"Feb 06, 2015","364.00","369.00","370.25","359.10","3.58M","-1.60%"
"Feb 05, 2015","369.90","366.40","374.95","366.25","9.38M","1.05%"
"Feb 04, 2015","366.05","357.20","368.80","357.10","15.18M","2.64%"
"Feb 03, 2015","356.65","355.05","359.95","353.60","7.69M","0.44%"
"Feb 02, 2015","355.10","354.25","357.00","350.15","25.95M","-1.59%"
"Jan 30, 2015","360.85","362.00","364.20","360.05","14.79M","-3.76%"
"Jan 29, 2015","374.95","365.00","379.70","364.20","11.22M","-2.31%"
"Jan 28, 2015","383.80","382.40","388.70","380.50","2.59M","0.30%"
"Jan 27, 2015","382.65","391.90","394.70","379.00","2.62M","-3.05%"
"Jan 23, 2015","394.70","398.00","400.00","390.60","1.89M","-0.43%"
"Jan 22, 2015","396.40","394.60","397.60","391.05","1.63M","1.16%"
"Jan 21, 2015","391.85","382.60","393.50","381.05","2.58M","2.50%"
"Jan 20, 2015","382.30","384.65","384.65","378.90","1.37M","0.82%"
"Jan 19, 2015","379.20","379.00","383.90","374.10","1.72M","0.04%"
"Jan 16, 2015","379.05","367.25","380.60","364.40","2.09M","2.88%"
"Jan 15, 2015","368.45","368.00","371.75","362.10","2.28M","1.45%"
"Jan 14, 2015","363.20","363.90","364.90","360.30","1.19M","0.55%"
"Jan 13, 2015","361.20","358.50","362.40","358.05","1.65M","0.94%"
"Jan 12, 2015","357.85","374.90","374.90","356.00","3.79M","-4.59%"
"Jan 09, 2015","375.05","382.00","383.00","372.90","1.44M","-1.16%"
"Jan 08, 2015","379.45","384.70","385.00","377.30","1.78M","1.27%"
"Jan 07, 2015","374.70","380.00","384.45","372.55","2.63M","-1.38%"
"Jan 06, 2015","379.95","374.00","382.10","373.70","4.64M","-0.08%"
"Jan 05, 2015","380.25","381.00","386.00","377.00","1.86M","-0.39%"
"Jan 02, 2015","381.75","380.50","386.60","379.95","969.55K","0.45%"
"Jan 01, 2015","380.05","383.00","383.45","378.55","540.23K","-0.99%"
"Dec 31, 2014","383.85","382.90","389.00","379.20","1.43M","0.34%"
"Dec 30, 2014","382.55","386.90","388.50","381.05","1.02M","-1.12%"
"Dec 29, 2014","386.90","378.40","388.45","378.40","1.64M","2.26%"
"Dec 26, 2014","378.35","382.40","382.40","376.90","1.08M","0.40%"
"Dec 24, 2014","376.85","384.80","389.80","373.55","5.16M","-1.77%"
"Dec 23, 2014","383.65","392.40","393.35","381.35","2.51M","-1.72%"
"Dec 22, 2014","390.35","378.05","391.90","378.05","3.68M","3.82%"
"Dec 19, 2014","376.00","372.00","379.55","367.00","3.50M","2.30%"
"Dec 18, 2014","367.55","370.10","370.95","362.50","3.22M","0.08%"
"Dec 17, 2014","367.25","365.00","371.95","359.10","2.37M","0.14%"
"Dec 16, 2014","366.75","376.40","380.90","363.75","4.52M","-2.73%"
"Dec 15, 2014","377.05","362.00","378.85","360.95","2.99M","3.49%"
"Dec 12, 2014","364.35","364.00","368.80","362.45","3.22M","0.18%"
"Dec 11, 2014","363.70","360.00","365.20","355.15","2.43M","1.01%"
"Dec 10, 2014","360.05","362.75","364.50","358.55","2.15M","-0.25%"
"Dec 09, 2014","360.95","363.95","364.50","356.35","3.80M","-1.00%"
"Dec 08, 2014","364.60","357.55","367.95","357.00","4.84M","2.26%"
"Dec 05, 2014","356.55","355.40","359.50","355.00","1.22M","0.20%"
"Dec 04, 2014","355.85","357.50","358.00","351.00","1.69M","-0.35%"
"Dec 03, 2014","357.10","355.75","359.50","353.40","2.97M","0.38%"
"Dec 02, 2014","355.75","351.55","358.20","348.80","1.79M","0.55%"
"Dec 01, 2014","353.80","355.00","355.30","350.95","3.71M","-0.34%"
"Nov 28, 2014","355.00","350.10","357.70","346.50","2.81M","1.68%"
"Nov 27, 2014","349.15","347.55","351.40","346.20","2.79M","-0.11%"
"Nov 26, 2014","349.55","347.00","351.90","347.00","1.76M","0.43%"
"Nov 25, 2014","348.05","346.00","349.80","341.00","2.21M","0.22%"
"Nov 24, 2014","347.30","347.50","349.90","344.50","3.72M","0.12%"
"Nov 21, 2014","346.90","345.20","348.00","343.55","2.20M","0.04%"
"Nov 20, 2014","346.75","347.20","352.80","344.05","3.03M","-0.09%"
"Nov 19, 2014","347.05","353.20","354.90","344.00","2.69M","-1.57%"
"Nov 18, 2014","352.60","354.05","359.20","350.20","2.31M","-0.42%"
"Nov 17, 2014","354.10","354.50","356.50","351.60","1.53M","-0.62%"
"Nov 14, 2014","356.30","345.00","358.30","345.00","3.27M","2.65%"
"Nov 13, 2014","347.10","347.00","348.80","345.00","1.25M","0.35%"
"Nov 12, 2014","345.90","349.10","349.60","344.40","2.51M","0.09%"
"Nov 11, 2014","345.60","352.00","352.45","344.15","4.60M","-1.00%"
"Nov 10, 2014","349.10","341.00","353.55","339.10","4.33M","1.32%"
"Nov 07, 2014","344.55","346.00","347.85","341.65","3.60M","-1.30%"
"Nov 05, 2014","349.10","361.00","361.95","344.80","6.26M","-2.81%"
"Nov 03, 2014","359.20","372.00","375.00","358.00","3.33M","-3.06%"
"Oct 31, 2014","370.55","360.00","371.95","360.00","2.71M","2.96%"
"Oct 30, 2014","359.90","358.00","363.00","356.75","2.57M","0.31%"
"Oct 29, 2014","358.80","356.85","360.00","354.35","1.92M","0.60%"
"Oct 28, 2014","356.65","348.00","358.00","348.00","1.61M","0.04%"
"Oct 27, 2014","356.50","352.50","359.30","347.80","2.38M","1.19%"
"Oct 23, 2014","352.30","355.00","356.60","351.00","234.44K","-0.21%"
"Oct 22, 2014","353.05","357.00","357.00","351.00","6.26M","-0.56%"
"Oct 21, 2014","355.05","362.00","362.00","352.00","3.20M","-1.73%"
"Oct 20, 2014","361.30","355.00","366.20","352.55","2.00M","3.04%"
"Oct 17, 2014","350.65","349.10","354.65","346.20","1.80M","0.59%"
"Oct 16, 2014","348.60","343.10","351.30","340.60","3.07M","1.28%"
"Oct 14, 2014","344.20","341.00","347.50","339.50","2.21M","1.00%"
"Oct 13, 2014","340.80","334.70","343.00","331.35","2.89M","1.66%"
"Oct 10, 2014","335.25","340.25","341.35","333.50","2.37M","-2.36%"
"Oct 09, 2014","343.35","340.00","345.50","339.45","2.16M","0.48%"
"Oct 08, 2014","341.70","338.15","343.90","338.15","2.65M","0.04%"
"Oct 07, 2014","341.55","341.20","347.90","339.10","3.87M","-0.89%"
"Oct 01, 2014","344.60","341.80","347.55","341.50","3.41M","0.95%"
"Sep 30, 2014","341.35","341.80","349.75","338.50","4.29M","-0.63%"
"Sep 29, 2014","343.50","346.60","347.30","341.10","1.70M","-1.32%"
"Sep 26, 2014","348.10","345.00","351.25","335.50","3.28M","0.39%"
"Sep 25, 2014","346.75","359.00","360.20","343.45","7.17M","-1.31%"
"Sep 24, 2014","351.35","335.35","352.90","335.25","8.12M","4.83%"
"Sep 23, 2014","335.15","345.00","345.00","333.15","3.74M","-2.29%"
"Sep 22, 2014","343.00","342.30","348.30","340.75","1.71M","-0.81%"
"Sep 19, 2014","345.80","344.95","349.60","342.55","2.45M","0.26%"
"Sep 18, 2014","344.90","339.85","347.50","339.35","2.65M","1.64%"
"Sep 17, 2014","339.35","344.00","349.40","336.40","5.06M","-1.48%"
"Sep 16, 2014","344.45","351.20","352.80","342.60","3.75M","-2.10%"
"Sep 15, 2014","351.85","355.25","357.50","351.00","1.85M","-1.64%"
"Sep 12, 2014","357.70","360.75","363.00","355.10","2.69M","-0.85%"
"Sep 11, 2014","360.75","373.40","375.20","360.10","4.49M","-3.45%"
"Sep 10, 2014","373.65","383.00","384.90","372.10","3.66M","-1.84%"
"Sep 09, 2014","380.65","375.00","382.40","374.00","2.65M","1.59%"
"Sep 08, 2014","374.70","364.00","375.55","362.20","2.37M","1.19%"
"Sep 05, 2014","370.30","378.00","379.00","367.45","2.67M","-2.31%"
"Sep 04, 2014","379.05","376.10","382.30","371.50","4.42M","0.78%"
"Sep 03, 2014","376.10","364.00","379.00","363.40","3.82M","3.49%"
"Sep 02, 2014","363.40","366.80","368.00","361.50","2.15M","-0.51%"
"Sep 01, 2014","365.25","357.50","366.70","357.50","2.94M","2.57%"
"Aug 28, 2014","356.10","358.55","360.80","355.00","2.45M","-0.68%"
"Aug 27, 2014","358.55","356.70","363.50","354.05","2.10M","0.55%"
"Aug 26, 2014","356.60","359.00","365.00","351.00","3.08M","-0.57%"
"Aug 25, 2014","358.65","359.50","362.00","356.30","1.63M","0.45%"
"Aug 22, 2014","357.05","365.10","365.50","356.25","2.12M","-1.96%"
"Aug 21, 2014","364.20","365.25","370.25","363.05","2.53M","-0.67%"
"Aug 20, 2014","366.65","368.60","370.60","365.05","1.39M","-0.70%"
"Aug 19, 2014","369.25","366.00","372.00","365.20","2.42M","1.53%"
"Aug 18, 2014","363.70","355.00","365.75","354.50","2.08M","2.03%"
"Aug 14, 2014","356.45","353.00","357.20","351.40","3.04M","0.96%"
"Aug 13, 2014","353.05","367.20","368.35","347.10","3.48M","-3.17%"
"Aug 12, 2014","364.60","358.65","366.50","358.65","2.42M","2.01%"
"Aug 11, 2014","357.40","358.00","360.20","356.25","876.05K","0.49%"
"Aug 08, 2014","355.65","359.40","360.45","351.60","1.97M","-2.02%"
"Aug 07, 2014","363.00","356.30","367.00","356.30","2.56M","0.86%"
"Aug 06, 2014","359.90","360.85","365.85","358.50","2.38M","-0.33%"
"Aug 05, 2014","361.10","360.25","367.55","353.50","4.50M","0.46%"
"Aug 04, 2014","359.45","360.00","363.25","354.55","3.10M","0.13%"
"Aug 01, 2014","359.00","364.00","373.45","356.10","4.89M","-2.37%"
"Jul 31, 2014","367.70","367.30","371.75","365.50","5.72M","0.11%"
"Jul 30, 2014","367.30","365.00","368.20","363.20","2.97M","0.81%"
"Jul 28, 2014","364.35","377.25","377.30","363.00","4.07M","-3.36%"
"Jul 25, 2014","377.00","384.25","386.60","374.35","9.21M","-2.14%"
"Jul 24, 2014","385.25","384.25","387.40","384.00","3.72M","0.12%"
"Jul 23, 2014","384.80","389.90","393.50","382.50","4.29M","-0.71%"
"Jul 22, 2014","387.55","379.10","388.80","379.10","4.66M","2.40%"
"Jul 21, 2014","378.45","375.05","381.45","375.05","2.44M","0.76%"
"Jul 18, 2014","375.60","375.90","377.00","365.75","4.82M","-0.29%"
"Jul 17, 2014","376.70","362.55","377.70","362.55","3.30M","3.12%"
"Jul 16, 2014","365.30","365.50","368.85","359.10","3.63M","0.23%"
"Jul 15, 2014","364.45","361.00","367.55","357.50","4.48M","1.73%"
"Jul 14, 2014","358.25","362.80","366.60","352.20","2.92M","-1.23%"
"Jul 11, 2014","362.70","373.80","375.00","357.40","3.40M","-1.95%"
"Jul 10, 2014","369.90","366.05","380.00","357.00","5.57M","1.15%"
"Jul 09, 2014","365.70","378.50","384.00","363.00","5.65M","-3.10%"
"Jul 08, 2014","377.40","396.50","398.00","372.85","4.33M","-4.88%"
"Jul 07, 2014","396.75","394.15","399.80","392.00","2.87M","0.66%"
"Jul 04, 2014","394.15","397.35","397.35","388.25","2.55M","-0.49%"
"Jul 03, 2014","396.10","395.50","401.70","393.10","5.26M","0.65%"
"Jul 02, 2014","393.55","388.00","394.35","385.80","4.50M","2.37%"
"Jul 01, 2014","384.45","388.70","392.35","383.60","4.74M","-0.13%"
"Jun 30, 2014","384.95","383.00","386.10","381.00","3.44M","1.08%"
"Jun 27, 2014","380.85","390.40","392.25","380.00","3.79M","-1.92%"
"Jun 26, 2014","388.30","399.10","403.05","386.70","4.25M","-2.40%"
"Jun 25, 2014","397.85","393.90","400.25","392.40","3.07M","1.62%"
"Jun 24, 2014","391.50","387.00","394.95","386.00","2.89M","0.93%"
"Jun 23, 2014","387.90","383.85","390.00","383.30","1.70M","0.40%"
"Jun 20, 2014","386.35","381.30","394.80","381.00","3.83M","0.31%"
"Jun 19, 2014","385.15","396.00","398.00","383.35","4.31M","-2.27%"
"Jun 18, 2014","394.10","401.80","403.50","390.05","4.24M","-1.59%"
"Jun 17, 2014","400.45","388.70","401.85","387.40","5.18M","2.85%"
"Jun 16, 2014","389.35","389.00","393.30","378.30","3.63M","0.00%"
"Jun 13, 2014","389.35","397.00","405.50","386.05","4.40M","-1.41%"
"Jun 12, 2014","394.90","406.00","406.00","391.50","5.33M","-2.33%"
"Jun 11, 2014","404.30","422.00","423.70","401.50","7.17M","-3.83%"
"Jun 10, 2014","420.40","416.00","423.40","404.10","11.17M","1.74%"
"Jun 09, 2014","413.20","393.00","419.25","391.25","10.84M","5.77%"
"Jun 06, 2014","390.65","394.00","397.20","389.00","7.05M","-0.33%"
"Jun 05, 2014","391.95","392.00","397.50","387.60","9.60M","0.41%"
"Jun 04, 2014","390.35","394.00","396.00","385.50","6.61M","-0.78%"
"Jun 03, 2014","393.40","376.35","394.90","374.05","8.79M","5.37%"
"Jun 02, 2014","373.35","370.90","376.45","366.60","4.65M","0.66%"
"May 30, 2014","370.90","371.90","382.35","369.00","4.13M","-0.71%"
"May 29, 2014","373.55","379.00","383.90","370.70","8.46M","-1.80%"
"May 28, 2014","380.40","393.00","394.00","378.55","7.12M","-3.22%"
"May 27, 2014","393.05","403.90","406.90","385.25","6.14M","-1.99%"
"May 26, 2014","401.05","407.70","416.80","388.00","8.40M","0.79%"
"May 23, 2014","397.90","398.50","400.00","389.30","5.29M","2.05%"
"May 22, 2014","389.90","380.50","401.40","380.10","14.51M","5.12%"
"May 21, 2014","370.90","366.00","374.60","355.35","12.14M","1.20%"
"May 20, 2014","366.50","390.00","391.30","360.50","11.52M","-5.77%"
"May 19, 2014","388.95","349.75","394.25","348.20","11.59M","12.61%"
"May 16, 2014","345.40","358.00","365.40","340.05","14.23M","1.48%"
"May 15, 2014","340.35","342.90","345.35","330.60","4.09M","-0.86%"
"May 14, 2014","343.30","332.00","345.75","327.35","6.85M","3.39%"
"May 13, 2014","332.05","334.95","342.50","325.00","4.95M","0.30%"
"May 12, 2014","331.05","309.00","337.10","309.00","8.24M","7.26%"
"May 09, 2014","308.65","293.50","310.00","293.50","4.67M","5.07%"
"May 08, 2014","293.75","295.40","297.50","292.95","2.03M","-0.56%"
"May 07, 2014","295.40","294.50","298.00","293.60","1.59M","-0.35%"
"May 06, 2014","296.45","297.00","298.25","295.25","815.03K","0.00%"
"May 05, 2014","296.45","295.00","299.25","293.55","1.56M","0.39%"
"May 02, 2014","295.30","292.00","297.60","292.00","1.36M","1.18%"
"Apr 30, 2014","291.85","295.70","299.75","289.15","2.78M","-1.63%"
"Apr 29, 2014","296.70","295.50","299.00","292.10","1.37M","0.34%"
"Apr 28, 2014","295.70","298.15","299.50","294.10","3.35M","-1.42%"
"Apr 25, 2014","299.95","301.75","304.35","299.20","2.41M","-0.76%"
"Apr 23, 2014","302.25","299.30","303.75","297.05","4.37M","1.09%"
"Apr 22, 2014","299.00","297.50","300.80","295.05","4.24M","0.98%"
"Apr 21, 2014","296.10","290.90","297.50","290.05","2.14M","1.79%"
"Apr 17, 2014","290.90","290.30","292.00","286.35","2.28M","0.41%"
"Apr 16, 2014","289.70","292.50","295.50","286.35","1.85M","-1.06%"
"Apr 15, 2014","292.80","291.00","294.95","285.10","4.38M","-0.09%"
"Apr 11, 2014","293.05","290.00","294.00","287.55","2.90M","0.31%"
"Apr 10, 2014","292.15","289.70","293.50","284.40","4.46M","1.39%"
"Apr 09, 2014","288.15","285.50","289.00","283.50","3.02M","1.46%"
"Apr 07, 2014","284.00","282.05","285.75","276.55","2.24M","0.82%"
"Apr 04, 2014","281.70","281.00","284.60","275.05","11.06M","0.43%"
"Apr 03, 2014","280.50","287.05","288.10","279.25","3.74M","-2.23%"
"Apr 02, 2014","286.90","290.50","291.00","285.00","1.46M","-1.24%"
"Apr 01, 2014","290.50","289.50","292.00","282.00","3.56M","0.61%"
"Mar 31, 2014","288.75","284.25","292.00","284.25","2.18M","0.84%"
"Mar 28, 2014","286.35","281.20","287.90","275.65","2.00M","2.27%"
"Mar 27, 2014","280.00","279.90","284.85","276.50","4.44M","-0.27%"
"Mar 26, 2014","280.75","274.95","282.00","273.00","4.02M","2.28%"
"Mar 25, 2014","274.50","268.40","274.95","267.90","2.12M","1.69%"
"Mar 24, 2014","269.95","264.10","272.00","264.10","5.30M","2.43%"
"Mar 22, 2014","263.55","264.00","264.00","262.20","75.73K","0.19%"
"Mar 21, 2014","263.05","260.45","264.00","258.05","2.53M","1.00%"
"Mar 20, 2014","260.45","263.00","263.50","256.10","4.29M","-1.03%"
"Mar 19, 2014","263.15","271.20","275.70","262.55","4.70M","-2.79%"
"Mar 18, 2014","270.70","265.50","271.50","265.50","3.01M","2.44%"
"Mar 14, 2014","264.25","266.50","267.65","261.50","1.60M","-0.32%"
"Mar 13, 2014","265.10","260.50","267.80","260.00","2.86M","1.77%"
"Mar 12, 2014","260.50","254.00","261.05","253.00","1.67M","1.86%"
"Mar 11, 2014","255.75","257.05","260.75","254.55","1.99M","-1.18%"
"Mar 10, 2014","258.80","262.25","264.50","257.10","3.31M","-2.27%"
"Mar 07, 2014","264.80","257.25","266.00","257.25","3.65M","2.99%"
"Mar 06, 2014","257.10","252.00","257.65","252.00","3.41M","2.21%"
